group,ret,mz,20250630_D1_S1_NTS_Pos_2-22_1_10520,20250630_D1_S2_NTS_Pos_2-23_1_10521,20250630_D1_S3_NTS_Pos_2-24_1_10522,20250630_D1_S4_NTS_Pos_2-3_1_10500,20250630_D1_S5_NTS_Pos_2-4_1_10501,20250630_D1_S6_NTS_Pos_2-5_1_10502,20250630_D1_S7_NTS_Pos_1-38_1_10480,20250630_D1_S8_NTS_Pos_1-39_1_10481,20250630_D1_S9_NTS_Pos_1-40_1_10482,20250630_D2_S1_NTS_Pos_2-25_1_10523,20250630_D2_S10_NTS_Pos_1-22_1_10463,20250630_D2_S11_NTS_Pos_1-23_1_10464,20250630_D2_S12_NTS_Pos_1-24_1_10465,20250630_D2_S2_NTS_Pos_2-26_1_10524,20250630_D2_S3_NTS_Pos_2-27_1_10525,20250630_D2_S4_NTS_Pos_2-6_1_10503,20250630_D2_S5_NTS_Pos_2-7_1_10504,20250630_D2_S6_NTS_Pos_2-8_1_10505,20250630_D2_S7_NTS_Pos_1-41_1_10483,20250630_D2_S8_NTS_Pos_1-42_1_10484,20250630_D2_S9_NTS_Pos_1-43_1_10485,20250630_D3_S1_NTS_Pos_2-28_1_10526,20250630_D3_S10_NTS_Pos_1-25_1_10466,20250630_D3_S11_NTS_Pos_1-26_1_10467,20250630_D3_S12_NTS_Pos_1-27_1_10468,20250630_D3_S2_NTS_Pos_2-29_1_10527,20250630_D3_S3_NTS_Pos_2-30_1_10528,20250630_D3_S4_NTS_Pos_2-9_1_10506,20250630_D3_S5_NTS_Pos_2-10_1_10507,20250630_D3_S6_NTS_Pos_2-11_1_10508,20250630_D3_S7_NTS_Pos_1-44_1_10486,20250630_D3_S8_NTS_Pos_1-45_1_10487,20250630_D3_S9_NTS_Pos_1-46_1_10488,20250630_D4_S1_NTS_Pos_2-31_1_10529,20250630_D4_S10_NTS_Pos_1-28_1_10469,20250630_D4_S11_NTS_Pos_1-29_1_10470,20250630_D4_S12_NTS_Pos_1-30_1_10471,20250630_D4_S2_NTS_Pos_2-32_1_10530,20250630_D4_S3_NTS_Pos_2-33_1_10531,20250630_D4_S4_NTS_Pos_2-12_1_10509,20250630_D4_S5_NTS_Pos_2-13_1_10510,20250630_D4_S6_NTS_Pos_2-14_1_10511,20250630_D4_S7_NTS_Pos_1-47_1_10489,20250630_D4_S8_NTS_Pos_1-48_1_10490,20250630_D4_S9_NTS_Pos_1-49_1_10491,20250630_D5_S1_NTS_Pos_2-34_1_10532,20250630_D5_S10_NTS_Pos_1-31_1_10472,20250630_D5_S11_NTS_Pos_1-32_1_10473,20250630_D5_S12_NTS_Pos_1-33_1_10474,20250630_D5_S2_NTS_Pos_2-35_1_10533,20250630_D5_S3_NTS_Pos_2-36_1_10534,20250630_D5_S4_NTS_Pos_2-15_1_10512,20250630_D5_S5_NTS_Pos_2-16_1_10513,20250630_D5_S6_NTS_Pos_2-17_1_10514,20250630_D5_S7_NTS_Pos_1-50_1_10492,20250630_D5_S8_NTS_Pos_1-51_1_10493,20250630_D5_S9_NTS_Pos_1-52_1_10494,20250630_D6_S1_NTS_Pos_2-37_1_10535,20250630_D6_S10_NTS_Pos_1-34_1_10475,20250630_D6_S11_NTS_Pos_1-35_1_10476,20250630_D6_S12_NTS_Pos_1-36_1_10477,20250630_D6_S2_NTS_Pos_2-38_1_10536,20250630_D6_S3_NTS_Pos_2-39_1_10537,20250630_D6_S4_NTS_Pos_2-18_1_10515,20250630_D6_S5_NTS_Pos_2-19_1_10516,20250630_D6_S6_NTS_Pos_2-20_1_10517,20250630_D6_S7_NTS_Pos_1-53_1_10495,20250630_D6_S8_NTS_Pos_1-54_1_10496,20250630_D6_S9_NTS_Pos_2-1_1_10497,20250701_D1_S1_NTS_Neg_2-22_1_10621,20250701_D1_S2_NTS_Neg_2-23_1_10622,20250701_D1_S3_NTS_Neg_2-24_1_10623,20250701_D1_S4_NTS_Neg_2-3_1_10601,20250701_D1_S5_NTS_Neg_2-4_1_10602,20250701_D1_S6_NTS_Neg_2-5_1_10603,20250701_D1_S7_NTS_Neg_1-38_1_10581,20250701_D1_S8_NTS_Neg_1-39_1_10582,20250701_D1_S9_NTS_Neg_1-40_1_10583,20250701_D2_S1_NTS_Neg_2-25_1_10624,20250701_D2_S10_NTS_Neg_1-22_1_10564,20250701_D2_S11_NTS_Neg_1-23_1_10565,20250701_D2_S12_NTS_Neg_1-24_1_10566,20250701_D2_S2_NTS_Neg_2-26_1_10625,20250701_D2_S3_NTS_Neg_2-27_1_10626,20250701_D2_S4_NTS_Neg_2-6_1_10604,20250701_D2_S5_NTS_Neg_2-7_1_10605,20250701_D2_S6_NTS_Neg_2-8_1_10606,20250701_D2_S7_NTS_Neg_1-41_1_10584,20250701_D2_S8_NTS_Neg_1-42_1_10585,20250701_D2_S9_NTS_Neg_1-43_1_10586,20250701_D3_S1_NTS_Neg_2-28_1_10627,20250701_D3_S10_NTS_Neg_1-25_1_10567,20250701_D3_S11_NTS_Neg_1-26_1_10568,20250701_D3_S12_NTS_Neg_1-27_1_10569,20250701_D3_S2_NTS_Neg_2-29_1_10628,20250701_D3_S3_NTS_Neg_2-30_1_10629,20250701_D3_S4_NTS_Neg_2-9_1_10607,20250701_D3_S5_NTS_Neg_2-10_1_10608,20250701_D3_S6_NTS_Neg_2-11_1_10609,20250701_D3_S7_NTS_Neg_1-44_1_10587,20250701_D3_S8_NTS_Neg_1-45_1_10588,20250701_D3_S9_NTS_Neg_1-46_1_10589,20250701_D4_S1_NTS_Neg_2-31_1_10630,20250701_D4_S10_NTS_Neg_1-28_1_10570,20250701_D4_S11_NTS_Neg_1-29_1_10571,20250701_D4_S12_NTS_Neg_1-30_1_10572,20250701_D4_S2_NTS_Neg_2-32_1_10631,20250701_D4_S3_NTS_Neg_2-33_1_10632,20250701_D4_S4_NTS_Neg_2-12_1_10610,20250701_D4_S5_NTS_Neg_2-13_1_10611,20250701_D4_S6_NTS_Neg_2-14_1_10612,20250701_D4_S7_NTS_Neg_1-47_1_10590,20250701_D4_S8_NTS_Neg_1-48_1_10591,20250701_D4_S9_NTS_Neg_1-49_1_10592,20250701_D5_S1_NTS_Neg_2-34_1_10633,20250701_D5_S10_NTS_Neg_1-31_1_10573,20250701_D5_S11_NTS_Neg_1-32_1_10574,20250701_D5_S12_NTS_Neg_1-33_1_10575,20250701_D5_S2_NTS_Neg_2-35_1_10634,20250701_D5_S3_NTS_Neg_2-36_1_10635,20250701_D5_S4_NTS_Neg_2-15_1_10613,20250701_D5_S5_NTS_Neg_2-16_1_10614,20250701_D5_S6_NTS_Neg_2-17_1_10615,20250701_D5_S7_NTS_Neg_1-50_1_10593,20250701_D5_S8_NTS_Neg_1-51_1_10594,20250701_D5_S9_NTS_Neg_1-52_1_10595,20250701_D6_S1_NTS_Neg_2-37_1_10636,20250701_D6_S10_NTS_Neg_1-34_1_10576,20250701_D6_S11_NTS_Neg_1-35_1_10577,20250701_D6_S12_NTS_Neg_1-36_1_10578,20250701_D6_S2_NTS_Neg_2-38_1_10637,20250701_D6_S3_NTS_Neg_2-39_1_10638,20250701_D6_S4_NTS_Neg_2-18_1_10616,20250701_D6_S5_NTS_Neg_2-19_1_10617,20250701_D6_S6_NTS_Neg_2-20_1_10618,20250701_D6_S7_NTS_Neg_1-53_1_10596,20250701_D6_S8_NTS_Neg_1-54_1_10597,20250701_D6_S9_NTS_Neg_2-1_1_10598,adduct,neutralMass,susp_name
M172_R253_597,252.8078535,172.072799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67650,47369,29040,44242,22651,43887,0,105614,90417,134000,0,0,98786,110898,91098,179611,70436,104215,0,0,0,0,0,0,0,0,0,0,0,0,0,138005,113284,95495,0,0,131714,71150,129080,50780,30613,34038,0,0,0,0,0,0,23309,45188,45939,24881,19013,38007,0,85496,75040,102462,0,0,94276,72134,122927,0,0,0,[M-H]-,172.072799,"DEET-TP48,Diethyl (2E)-but-2-enedioate"
M172_R202_598,202.1970564,172.072858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63860,28690,26219,60732,43955,36776,0,0,0,0,0,0,38834,63390,20210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,172.072858,"DEET-TP48,Diethyl (2E)-but-2-enedioate"
M172_R188_599,187.8184172,172.072956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93298,77253,35069,67254,85942,68239,0,0,0,0,0,0,48353,44071,25737,49537,58374,53282,0,0,0,0,0,0,38419,32453,31062,0,0,0,0,0,0,0,0,0,41249,42495,30921,0,0,0,0,0,0,0,0,0,27916,46644,39432,35968,43953,54370,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,172.072956,"DEET-TP48,Diethyl (2E)-but-2-enedioate"
M172_R368_600,368.023791,172.089081,0,0,0,0,0,0,0,0,0,0,14712,23599,18749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16395,42865,11895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,172.089081,Naproxen-TP4
M173_R273_608,273.149581,173.105072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44572,24642,51596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,173.105072,Clarithromycin-TP8
M173_R213_609,213.340587,173.105281,0,0,0,0,0,0,0,0,0,28667,0,0,0,17795,15972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37313,0,0,0,53313,26565,0,0,0,0,0,0,19113,0,0,0,21493,32774,0,0,0,0,0,0,17610,0,0,0,21883,23080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,173.105281,Clarithromycin-TP8
M174_R301_617,301.0627819,174.088923,0,0,0,0,0,0,25020,29054,14659,15630,0,0,0,24646,24433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12738,22931,14111,0,0,0,0,0,0,0,0,0,25678,25262,38062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+,[M-H]-",174.088923,"1,3-Dioxolane-2-acetic acid, 2-methyl-, ethyl ester,Bisisobutyryl peroxide,Clarithromycin-TP12,Dimethoxane,Dimethyl adipate,Hydroxyethylated 2-butyne-1,4-diol"
M174_R220_618,219.916116,174.089147,65107,51189,66205,87176,28591,25168,70199,35741,45867,74401,0,0,0,91384,70724,24892,27449,27164,41343,48433,25809,0,0,0,0,0,0,18885,17369,55956,35367,46360,25050,51104,0,0,0,57357,61883,49909,25578,35610,25910,49426,23104,47759,0,0,0,65274,22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23166,28988,22877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,174.089147,"1,3-Dioxolane-2-acetic acid, 2-methyl-, ethyl ester,Bisisobutyryl peroxide,Clarithromycin-TP12,Dimethoxane,Dimethyl adipate,Hydroxyethylated 2-butyne-1,4-diol"
M174_R256_619,256.262462,174.089166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24961,35057,35423,0,0,0,0,0,0,10563,19375,18277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,174.089166,"1,3-Dioxolane-2-acetic acid, 2-methyl-, ethyl ester,Bisisobutyryl peroxide,Clarithromycin-TP12,Dimethoxane,Dimethyl adipate,Hydroxyethylated 2-butyne-1,4-diol"
M174_R296_624,295.793098,174.115852,214502,213529,110842,76665,90985,100462,131330,168920,144392,190526,0,0,0,255290,260907,0,0,0,172940,101823,46524,288168,39417,39029,21066,350960,243723,206340,155748,400148,215689,274804,119726,468215,19182,14237,28403,689373,556252,512441,482403,397298,393005,408705,373657,389610,24193,27160,23625,293395,356658,167823,70865,217045,183528,139005,167772,53836,0,0,0,83063,88083,74594,119380,69431,73897,48859,72390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,174.115852,"AMT,N-methyltryptamine NMT"
M174_R299_627,298.5212759,174.125105,21404,22164,19679,76599,62743,35049,42151,43233,16173,0,0,0,0,0,0,0,0,0,37027,25405,25145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32297,17107,38056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+,[M-H]-",174.125105,"2,6-Diethoxytetrahydropyran"
M176_R226_650,225.961733,176.104948,0,0,0,67828,52546,55000,52011,18084,64430,0,50646,69022,81677,0,0,50945,30387,28161,79621,67769,153988,0,0,0,0,0,0,0,0,0,0,0,0,0,14748,51330,47634,0,0,42757,32695,39458,59930,85141,85697,0,0,0,0,0,0,0,0,0,32839,26236,45549,0,231558,38187,127182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,176.104948,"Clarithromycin-TP10,Metaldehyde"
M176_R267_651,267.120806,176.105025,0,0,0,0,0,0,20297,15453,15679,0,28847,39290,61620,0,0,0,0,0,17043,19251,24059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25406,10773,18595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214922,83467,95851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,176.105025,"Clarithromycin-TP10,Metaldehyde"
M176_R250_652,249.600054,176.10508,0,0,0,70032,50039,62401,115603,63611,78452,0,95420,171940,191952,0,0,181342,83294,90790,70270,81163,159836,0,0,0,0,0,0,35680,33589,44556,0,0,0,0,59548,130070,96215,0,0,53945,85687,67103,56896,107858,76948,0,0,0,0,0,0,40614,34709,52921,21427,36386,32072,0,469041,193742,373186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,176.10508,"Clarithromycin-TP10,Metaldehyde"
M178_R332_674,331.684464,178.135741,18419,41148,69603,0,0,0,0,0,0,25724,0,0,0,44846,29844,0,0,0,0,0,0,28724,0,0,0,10800,26186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,178.135741,"Ibuprofen-1-TP10,Ibuprofen-1-TP11,Ibuprofen-1-TP12,Ibuprofen-TP10,Ibuprofen-TP11,Ibuprofen-TP12"
M178_R389_675,388.786192,178.135893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13013,16064,13393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27304,14938,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,178.135893,"Ibuprofen-1-TP10,Ibuprofen-1-TP11,Ibuprofen-1-TP12,Ibuprofen-TP10,Ibuprofen-TP11,Ibuprofen-TP12"
M178_R361_676,360.95082,178.13594,45450,37338,30036,29515,14042,10446,0,0,0,21297,0,0,0,36063,30482,23379,25110,15463,0,0,0,0,0,0,0,0,0,16861,12328,12875,0,0,0,34359,0,0,0,50956,33181,28442,31636,28822,0,0,0,43040,24893,47738,19577,22927,37757,26613,29905,44689,17286,11524,12952,27485,0,0,0,65351,22035,38364,27910,33451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,178.13594,"Ibuprofen-1-TP10,Ibuprofen-1-TP11,Ibuprofen-1-TP12,Ibuprofen-TP10,Ibuprofen-TP11,Ibuprofen-TP12"
M180_R193_696,192.84696,180.063955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43402,0,0,0,40485,20561,0,0,0,15217,22731,12241,34615,0,0,0,63325,22775,0,0,0,0,0,0,23293,0,0,0,25473,30210,0,0,0,0,0,0,27618,0,0,0,31509,25091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,180.063955,"1,7-Dimethylxanthine,Caffeine-TP1,Caffeine-TP2,Caffeine-TP3,Theobromine,Theophylline"
M180_R243_697,243.403254,180.064484,0,0,0,0,0,0,0,0,0,0,53544,58223,56725,0,0,0,0,0,0,0,0,0,74393,90163,63656,0,0,0,0,0,0,0,0,0,88410,80266,71358,0,0,0,0,0,0,0,0,0,56843,22255,69790,0,0,0,0,0,0,0,0,0,55127,22014,53294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,180.064484,"1,7-Dimethylxanthine,Caffeine-TP1,Caffeine-TP2,Caffeine-TP3,Theobromine,Theophylline"
M180_R227_698,227.492993,180.064559,0,0,0,0,0,0,0,0,0,0,15648,16106,17207,0,0,0,0,0,0,0,0,14496,26730,39511,24540,13171,15598,0,0,0,0,0,0,18095,31454,19187,15772,16452,14166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11587,0,0,0,12583,12660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,180.064559,"1,7-Dimethylxanthine,Caffeine-TP1,Caffeine-TP2,Caffeine-TP3,Theobromine,Theophylline"
M180_R223_701,222.665314,180.078673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14069,10764,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,180.078673,Mecoprop-TP3
M185_R317_777,317.3275445,185.104772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59550,151400,100791,112049,120218,111566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67019,101625,112066,71654,71449,89248,0,0,0,0,0,0,32567,29961,38450,64620,62561,38914,"[M+H]+,[M-H]-",185.104772,Ecgonine
M185_R281_778,281.3962223,185.1047945,98850,129737,111299,1755690,845561,578760,1453445,1386353,938835,72859,505116,429461,544209,137130,154111,681936,1004033,650242,534803,611029,484562,76439,229354,300773,97443,47950,66872,427747,310273,699711,270949,466897,166612,79344,46783,182733,222377,82193,73674,448361,431272,405948,180182,158805,252126,92711,68352,71680,138735,82281,40602,393405,260989,400268,409541,311847,492887,51587,200948,92568,99301,53684,43250,263168,311119,425115,229631,260817,283178,45872,37986,40745,417543,228853,204687,423433,331805,347199,56153,146571,112312,95481,54997,63529,189732,155121,194677,180446,258785,171560,36885,75286,81766,50558,41851,27563,133726,75395,266807,102631,138202,70860,21611,37617,53483,75290,26817,13710,148934,135448,162027,104000,88009,88622,29138,51722,29553,44246,33026,31008,106552,135081,120742,114467,111038,123264,0,0,0,0,0,0,118361,104629,140573,84482,72253,68961,"[M+H]+,[M-H]-",185.1047945,Ecgonine
M185_R298_779,297.756219,185.105133,24179,25777,25168,47871,202311,128830,0,0,0,43546,42743,44688,39343,50150,25307,91293,33770,73488,68731,40963,41902,73120,105880,54203,53348,54293,100779,130550,140398,99017,62611,57675,90107,61523,66930,61917,35331,117918,102849,173017,152415,160652,75764,135627,120827,0,49072,34120,35358,0,0,194174,139375,152176,159781,243172,176940,91462,59540,92761,80584,170948,68369,221560,270485,247691,249002,213849,331329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,185.105133,Ecgonine
M186_R251_803,251.391886,186.088402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32732,41192,48132,0,0,0,[M-H]-,186.088402,"1-Carboxycyclohexaneacetic acid,Gabapentin-TP2"
M186_R297_804,296.7639959,186.088423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44542,32495,38621,0,0,36438,31383,24454,30135,40165,51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20968,35095,52213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,186.088423,"1-Carboxycyclohexaneacetic acid,2-[2-(ethenyloxy)ethoxy]ethyl prop-2-enoate,CANDESARTAN CILEXETIL-TP6,Gabapentin-TP2"
M186_R369_808,369.186736,186.115688,71294,69843,67733,0,0,0,52360,52874,54004,84541,0,0,0,56733,87104,31984,55329,39123,0,0,0,66376,0,0,0,65221,76165,35652,40091,93684,57438,52546,45455,83428,0,0,0,115790,107471,113390,102650,119249,109551,129249,120558,54881,0,0,0,44019,35789,0,0,0,29357,32462,34466,43005,0,0,0,38729,35328,48682,68633,37256,41357,36876,37752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,186.115688,Detomidine
